outcome,component,event_time,att,se,ci_lower,ci_upper,ci_crosses_zero,period
GDP_per_capita_growth,fraser_Regulation,-15,-1.7188388166263586,1.3396789302033745,-4.344609519824973,0.9069318865722551,TRUE,pre_treatment
GDP_per_capita_growth,fraser_Regulation,-14,-0.20060537540272078,1.7921014860687383,-3.7131242880974478,3.311913537292006,TRUE,pre_treatment
GDP_per_capita_growth,fraser_Regulation,-13,-0.9994004212313871,1.1831845085686161,-3.318442058025875,1.3196412155631005,TRUE,pre_treatment
GDP_per_capita_growth,fraser_Regulation,-12,2.1806400186459225,2.4915093421729435,-2.7027182920130466,7.063998329304892,TRUE,pre_treatment
GDP_per_capita_growth,fraser_Regulation,-11,0.3271024432518398,1.0119793438702693,-1.656377070733888,2.3105819572375674,TRUE,pre_treatment
GDP_per_capita_growth,fraser_Regulation,-10,0.12054275306220753,0.638849267121735,-1.1316018104963927,1.372687316620808,TRUE,pre_treatment
GDP_per_capita_growth,fraser_Regulation,-9,-0.10761347700462902,0.7452260823294043,-1.5682565983702617,1.3530296443610035,TRUE,pre_treatment
GDP_per_capita_growth,fraser_Regulation,-8,-0.46369648597303964,0.61897125267193,-1.6768801412100225,0.7494871692639431,TRUE,pre_treatment
GDP_per_capita_growth,fraser_Regulation,-7,0.8548178005858607,1.5196989338350975,-2.12379210973093,3.8334277109026518,TRUE,pre_treatment
GDP_per_capita_growth,fraser_Regulation,-6,-0.24943538370440177,0.9698146862532431,-2.150272168760758,1.6514014013519547,TRUE,pre_treatment
GDP_per_capita_growth,fraser_Regulation,-5,0.040624465834790006,0.4661261826690894,-0.8729828521966252,0.9542317838662051,TRUE,pre_treatment
GDP_per_capita_growth,fraser_Regulation,-4,-0.36659158471310155,0.5760956071713624,-1.495738974768972,0.7625558053427688,TRUE,pre_treatment
GDP_per_capita_growth,fraser_Regulation,-3,0.6512993500465933,0.65326208500369,-0.629094336560639,1.9316930366538256,TRUE,pre_treatment
GDP_per_capita_growth,fraser_Regulation,-2,0.1782867093025097,0.7113647735862724,-1.2159882469265841,1.5725616655316037,TRUE,pre_treatment
GDP_per_capita_growth,fraser_Regulation,-1,-0.1892510985977683,0.4939557881930086,-1.157404443456065,0.7789022462605285,TRUE,pre_treatment
GDP_per_capita_growth,fraser_SizeGov,-24,1.064132542929394,0.6811861192237438,-0.270992250749144,2.399257336607932,TRUE,pre_treatment
GDP_per_capita_growth,fraser_SizeGov,-23,1.959450002702026,1.0822800652140956,-0.16181892511760143,4.080718930521654,TRUE,pre_treatment
GDP_per_capita_growth,fraser_SizeGov,-22,0.7028212381539823,0.4912310986389783,-0.25999171517841513,1.66563419148638,TRUE,pre_treatment
GDP_per_capita_growth,fraser_SizeGov,-21,0.14857256602290636,1.6040947674408288,-2.995453178161118,3.2925983102069307,TRUE,pre_treatment
GDP_per_capita_growth,fraser_SizeGov,-20,2.0250793724510316,0.5673166362982518,0.9131387653064582,3.137019979595605,FALSE,pre_treatment
GDP_per_capita_growth,fraser_SizeGov,-19,-7.399342131507724,4.143288548479994,-15.520187686528512,0.721503423513064,TRUE,pre_treatment
GDP_per_capita_growth,fraser_SizeGov,-18,7.158678420162174,3.4205240400824257,0.45445130160061886,13.862905538723728,FALSE,pre_treatment
GDP_per_capita_growth,fraser_SizeGov,-17,-2.3303884257658694,2.083897755443968,-6.414828026436046,1.754051174904308,TRUE,pre_treatment
GDP_per_capita_growth,fraser_SizeGov,-16,0.27053976167720606,1.4757177124895275,-2.6218669548022677,3.16294647815668,TRUE,pre_treatment
GDP_per_capita_growth,fraser_SizeGov,-15,-1.0320325706050948,1.438948399042573,-3.852371432728538,1.7883062915183485,TRUE,pre_treatment
GDP_per_capita_growth,fraser_SizeGov,-14,-0.2195002478419442,2.52497708488293,-5.168455334212487,4.729454838528598,TRUE,pre_treatment
GDP_per_capita_growth,fraser_SizeGov,-13,0.684240197007203,2.484001755886501,-4.184403244530339,5.5528836385447455,TRUE,pre_treatment
GDP_per_capita_growth,fraser_SizeGov,-12,-0.5258919153044014,1.2090622843677459,-2.895653992665183,1.8438701620563807,TRUE,pre_treatment
GDP_per_capita_growth,fraser_SizeGov,-11,1.4258199549266481,0.8480397222557012,-0.23633790069452631,3.0879778105478226,TRUE,pre_treatment
GDP_per_capita_growth,fraser_SizeGov,-10,-1.1189458619852595,0.654467814112006,-2.4017027776447915,0.1638110536742723,TRUE,pre_treatment
GDP_per_capita_growth,fraser_SizeGov,-9,-0.900006626615317,1.0028868303402956,-2.8656648140822965,1.0656515608516623,TRUE,pre_treatment
GDP_per_capita_growth,fraser_SizeGov,-8,1.3271586199915484,0.8059928770386109,-0.25258741900412884,2.9069046589872256,TRUE,pre_treatment
GDP_per_capita_growth,fraser_SizeGov,-7,-1.1977231141372433,0.8715845641063302,-2.9060288597856507,0.5105826315111639,TRUE,pre_treatment
GDP_per_capita_growth,fraser_SizeGov,-6,1.2951222003464276,1.3390825670297726,-1.3294796310319268,3.919724031724782,TRUE,pre_treatment
GDP_per_capita_growth,fraser_SizeGov,-5,0.3450442344780366,1.9281515066867188,-3.4341327186279322,4.124221187584006,TRUE,pre_treatment
GDP_per_capita_growth,fraser_SizeGov,-4,-0.30379046862837406,1.2077150291409733,-2.6709119257446816,2.0633309884879334,TRUE,pre_treatment
GDP_per_capita_growth,fraser_SizeGov,-3,-0.9191152934276098,1.0399824794433032,-2.9574809531364843,1.1192503662812645,TRUE,pre_treatment
GDP_per_capita_growth,fraser_SizeGov,-2,1.3280675927393573,2.0005253013044957,-2.5929619978174543,5.249097183296168,TRUE,pre_treatment
GDP_per_capita_growth,fraser_SizeGov,-1,-1.2649347734415042,1.019917904366177,-3.263973865999211,0.7341043191162027,TRUE,pre_treatment
GDP_per_capita_growth,fraser_SoundMoney,-23,-1.7601694383963051,0.7946004216425919,-3.3175862648157852,-0.20275261197682504,FALSE,pre_treatment
GDP_per_capita_growth,fraser_SoundMoney,-22,0.6418031716372825,0.3034215510781468,0.04709693152411487,1.23650941175045,FALSE,pre_treatment
GDP_per_capita_growth,fraser_SoundMoney,-21,0.14519894163916142,1.0695646949992155,-1.951147860559301,2.241545743837624,TRUE,pre_treatment
GDP_per_capita_growth,fraser_SoundMoney,-20,-0.1416995550190217,1.2979216185184668,-2.6856259273152165,2.402226817277173,TRUE,pre_treatment
GDP_per_capita_growth,fraser_SoundMoney,-19,1.2935640286960894,1.3676079949028344,-1.386947641313466,3.974075698705645,TRUE,pre_treatment
GDP_per_capita_growth,fraser_SoundMoney,-18,-1.1276204472990887,1.2634916505071392,-3.6040640822930814,1.348823187694904,TRUE,pre_treatment
GDP_per_capita_growth,fraser_SoundMoney,-17,-0.32845369621108966,0.7266718747339402,-1.7527305706896126,1.095823178267433,TRUE,pre_treatment
GDP_per_capita_growth,fraser_SoundMoney,-16,3.425380524444288,5.174474802817561,-6.716590089078132,13.567351137966707,TRUE,pre_treatment
GDP_per_capita_growth,fraser_SoundMoney,-15,-4.150142151965017,4.315319168164576,-12.608167721567586,4.307883417637552,TRUE,pre_treatment
GDP_per_capita_growth,fraser_SoundMoney,-14,1.0180135521415952,1.0721884595991371,-1.0834758286727137,3.1195029329559043,TRUE,pre_treatment
GDP_per_capita_growth,fraser_SoundMoney,-13,-0.15140346054737028,0.9529277161454778,-2.019141784192507,1.7163348630977662,TRUE,pre_treatment
GDP_per_capita_growth,fraser_SoundMoney,-12,0.2897095372908784,1.1891159637371,-2.040957751633838,2.6203768262155944,TRUE,pre_treatment
GDP_per_capita_growth,fraser_SoundMoney,-11,-0.07432104055415684,0.606237693782337,-1.2625469203675375,1.113904839259224,TRUE,pre_treatment
GDP_per_capita_growth,fraser_SoundMoney,-10,-0.9125853521253199,1.5670937174144877,-3.9840890382577157,2.1589183340070757,TRUE,pre_treatment
GDP_per_capita_growth,fraser_SoundMoney,-9,0.7816200913836764,1.5070967273360454,-2.1722894941949726,3.7355296769623254,TRUE,pre_treatment
GDP_per_capita_growth,fraser_SoundMoney,-8,0.26305844120117455,0.5092718458860713,-0.7351143767355253,1.2612312591378743,TRUE,pre_treatment
GDP_per_capita_growth,fraser_SoundMoney,-7,0.3772133811622676,0.6774821186999388,-0.9506515714896124,1.7050783338141475,TRUE,pre_treatment
GDP_per_capita_growth,fraser_SoundMoney,-6,-0.7331451175216871,0.7531214599767481,-2.2092631790761135,0.7429729440327392,TRUE,pre_treatment
GDP_per_capita_growth,fraser_SoundMoney,-5,1.0379216632101498,0.7853785954721092,-0.5014203839151843,2.577263710335484,TRUE,pre_treatment
GDP_per_capita_growth,fraser_SoundMoney,-4,-0.20240467615408436,0.6459349062786363,-1.4684370924602113,1.0636277401520426,TRUE,pre_treatment
GDP_per_capita_growth,fraser_SoundMoney,-3,-1.5641427309619331,0.849193448436684,-3.2285618898978337,0.10027642797396741,TRUE,pre_treatment
GDP_per_capita_growth,fraser_SoundMoney,-2,1.081005241914421,1.3277631446785911,-1.5214105216556175,3.683421005484459,TRUE,pre_treatment
GDP_per_capita_growth,fraser_SoundMoney,-1,0.41467693195808464,1.5238148148242336,-2.5720001050974135,3.4013539690135826,TRUE,pre_treatment
GDP_per_capita_growth,heritage_Business.Freedom,-25,-0.05867074529118974,2.180298678894957,-4.332056155925306,4.214714665342926,TRUE,pre_treatment
GDP_per_capita_growth,heritage_Business.Freedom,-24,0.9265663380328791,2.2618667881519494,-3.506692566744942,5.3598252428107,TRUE,pre_treatment
GDP_per_capita_growth,heritage_Business.Freedom,-23,0.16874387752993167,1.5131263836157471,-2.796983834356933,3.134471589416796,TRUE,pre_treatment
GDP_per_capita_growth,heritage_Business.Freedom,-22,-0.5374891823136633,1.429681414832052,-3.339664755384485,2.264686390757159,TRUE,pre_treatment
GDP_per_capita_growth,heritage_Business.Freedom,-21,-0.2826273018518937,1.0304583651474966,-2.302325697540987,1.7370710938371994,TRUE,pre_treatment
GDP_per_capita_growth,heritage_Business.Freedom,-20,-0.8837629550506445,1.5689683335368816,-3.9589408887829327,2.1914149786816433,TRUE,pre_treatment
GDP_per_capita_growth,heritage_Business.Freedom,-19,2.0691490785726385,2.738430258335822,-3.298174227765573,7.43647238491085,TRUE,pre_treatment
GDP_per_capita_growth,heritage_Business.Freedom,-18,-2.6870116351698843,3.6392339756958823,-9.819910227533814,4.445886957194045,TRUE,pre_treatment
GDP_per_capita_growth,heritage_Business.Freedom,-17,0.5714613277396398,0.9547111278555803,-1.2997724828572976,2.4426951383365774,TRUE,pre_treatment
GDP_per_capita_growth,heritage_Business.Freedom,-16,-0.5676631704742796,1.3002842702289608,-3.116220340123043,1.9808939991744836,TRUE,pre_treatment
GDP_per_capita_growth,heritage_Business.Freedom,-15,2.7559410564524103,3.5363158153365224,-4.175237941607174,9.687120054511993,TRUE,pre_treatment
GDP_per_capita_growth,heritage_Business.Freedom,-14,-3.641691973200909,1.942765806940705,-7.449512954804691,0.1661290084028728,TRUE,pre_treatment
GDP_per_capita_growth,heritage_Business.Freedom,-13,1.439786249707818,1.9888156708467288,-2.4582924651517706,5.337864964567406,TRUE,pre_treatment
GDP_per_capita_growth,heritage_Business.Freedom,-12,0.04671255369484502,1.414432650026453,-2.725575440357003,2.819000547746693,TRUE,pre_treatment
GDP_per_capita_growth,heritage_Business.Freedom,-11,-1.1960251893547365,1.2333513253023052,-3.6133937869472548,1.2213434082377819,TRUE,pre_treatment
GDP_per_capita_growth,heritage_Business.Freedom,-10,1.6322221189366184,2.2067492493295076,-2.6930064097492163,5.957450647622453,TRUE,pre_treatment
GDP_per_capita_growth,heritage_Business.Freedom,-9,-0.09275634197604915,0.805532181220023,-1.671599417167294,1.486086733215196,TRUE,pre_treatment
GDP_per_capita_growth,heritage_Business.Freedom,-8,-0.006546556260423037,0.5343235198625659,-1.053820655191052,1.040727542670206,TRUE,pre_treatment
GDP_per_capita_growth,heritage_Business.Freedom,-7,-0.28092519512762976,0.6647352601923896,-1.5838063051047133,1.021955914849454,TRUE,pre_treatment
GDP_per_capita_growth,heritage_Business.Freedom,-6,0.8902240270920098,0.6010918136856146,-0.28791592773179475,2.068363981915814,TRUE,pre_treatment
GDP_per_capita_growth,heritage_Business.Freedom,-5,-0.8124437556322338,0.9343076142562102,-2.643686679574406,1.018799168309938,TRUE,pre_treatment
GDP_per_capita_growth,heritage_Business.Freedom,-4,1.511392653358637,1.7542251867815504,-1.9268887127332015,4.949674019450476,TRUE,pre_treatment
GDP_per_capita_growth,heritage_Business.Freedom,-3,-1.6489130970301036,1.1165616646906378,-3.8373739598237533,0.5395477657635463,TRUE,pre_treatment
GDP_per_capita_growth,heritage_Business.Freedom,-2,0.23891176680307114,0.4798531672169955,-0.7016004409422401,1.1794239745483823,TRUE,pre_treatment
GDP_per_capita_growth,heritage_Business.Freedom,-1,0.05688699212111227,0.4736700793707251,-0.8715063634455089,0.9852803476877334,TRUE,pre_treatment
GDP_per_capita_growth,heritage_Financial.Freedom,-24,-1.7632824240417624,1.9154354459458613,-5.51753589809565,1.9909710500121256,TRUE,pre_treatment
GDP_per_capita_growth,heritage_Financial.Freedom,-23,2.7523641237713345,1.5269016521922867,-0.24036311452554715,5.745091362068216,TRUE,pre_treatment
GDP_per_capita_growth,heritage_Financial.Freedom,-22,-1.746525398405888,0.8396193765978114,-3.392179376537598,-0.10087142027417761,FALSE,pre_treatment
GDP_per_capita_growth,heritage_Financial.Freedom,-21,0.16807919092571033,1.2377991422396342,-2.2580071278639724,2.5941655097153933,TRUE,pre_treatment
GDP_per_capita_growth,heritage_Financial.Freedom,-20,2.478279401665991,1.2156976580197891,0.09551199194720406,4.861046811384778,FALSE,pre_treatment
GDP_per_capita_growth,heritage_Financial.Freedom,-19,-0.709689440386525,1.1028420141646134,-2.871259788149167,1.451880907376117,TRUE,pre_treatment
GDP_per_capita_growth,heritage_Financial.Freedom,-18,0.3828332528230255,2.41131446938607,-4.343343107173672,5.109009612819722,TRUE,pre_treatment
GDP_per_capita_growth,heritage_Financial.Freedom,-17,-0.33625444834774487,2.4761799058991434,-5.189567063910066,4.517058167214576,TRUE,pre_treatment
GDP_per_capita_growth,heritage_Financial.Freedom,-16,2.7558245059726794,5.133342098921401,-7.305526007913265,12.817175019858624,TRUE,pre_treatment
GDP_per_capita_growth,heritage_Financial.Freedom,-15,-0.921533370117966,3.028711968958807,-6.857808829277227,5.014742089041295,TRUE,pre_treatment
GDP_per_capita_growth,heritage_Financial.Freedom,-14,-0.4162598049773917,2.048227429187559,-4.4307855661850075,3.5982659562302244,TRUE,pre_treatment
GDP_per_capita_growth,heritage_Financial.Freedom,-13,1.4597133805679805,2.3211632790455017,-3.089766646361203,6.009193407497164,TRUE,pre_treatment
GDP_per_capita_growth,heritage_Financial.Freedom,-12,-0.9789714393500869,1.246131645328865,-3.4213894641946623,1.4634465854944883,TRUE,pre_treatment
GDP_per_capita_growth,heritage_Financial.Freedom,-11,0.10010180551098045,0.7901781617488687,-1.4486473915168023,1.648851002538763,TRUE,pre_treatment
GDP_per_capita_growth,heritage_Financial.Freedom,-10,-0.9433770468293015,0.9769133314559407,-2.8581271764829452,0.9713730828243423,TRUE,pre_treatment
GDP_per_capita_growth,heritage_Financial.Freedom,-9,0.21173047574229636,0.8724466168506838,-1.4982648932850438,1.9217258447696366,TRUE,pre_treatment
GDP_per_capita_growth,heritage_Financial.Freedom,-8,-0.469986126635353,0.9163902606530766,-2.2661110375153832,1.326138784244677,TRUE,pre_treatment
GDP_per_capita_growth,heritage_Financial.Freedom,-7,0.11486232191820668,1.0846335032374042,-2.011019344427105,2.2407439882635187,TRUE,pre_treatment
GDP_per_capita_growth,heritage_Financial.Freedom,-6,0.7673284267045376,0.9664637126261393,-1.1269404500426954,2.6615973034517704,TRUE,pre_treatment
GDP_per_capita_growth,heritage_Financial.Freedom,-5,-1.0501382921760394,1.376092075175888,-3.7472787595207797,1.647002175168701,TRUE,pre_treatment
GDP_per_capita_growth,heritage_Financial.Freedom,-4,0.4634942949672109,0.570645293005138,-0.6549704793228595,1.5819590692572814,TRUE,pre_treatment
GDP_per_capita_growth,heritage_Financial.Freedom,-3,-0.1833050479828918,0.49282747459595105,-1.1492468981909558,0.7826368022251722,TRUE,pre_treatment
GDP_per_capita_growth,heritage_Financial.Freedom,-2,0.6527213751364841,0.4820385684578319,-0.2920742190408664,1.5975169693138347,TRUE,pre_treatment
GDP_per_capita_growth,heritage_Financial.Freedom,-1,-0.3251094684368923,0.6145008056541588,-1.5295310475190433,0.8793121106452588,TRUE,pre_treatment
GDP_per_capita_growth,heritage_Fiscal.Health,-24,1.240175503910697,3.2335230981528156,-5.097529768468822,7.577880776290216,TRUE,pre_treatment
GDP_per_capita_growth,heritage_Fiscal.Health,-23,5.8204657540077775,3.057107796568942,-0.17146552726734932,11.812397035282904,TRUE,pre_treatment
GDP_per_capita_growth,heritage_Fiscal.Health,-22,-1.9538616387329681,4.852292570474236,-11.464355076862471,7.556631799396534,TRUE,pre_treatment
GDP_per_capita_growth,heritage_Fiscal.Health,-21,-2.17242516137296,2.4769791780652053,-7.027304350380763,2.6824540276348428,TRUE,pre_treatment
GDP_per_capita_growth,heritage_Fiscal.Health,-20,-0.2970931493643427,0.995742979044042,-2.2487493882906646,1.6545630895619794,TRUE,pre_treatment
GDP_per_capita_growth,heritage_Fiscal.Health,-19,2.1455301879798205,1.8635836709434612,-1.5070938070693636,5.798154183029005,TRUE,pre_treatment
GDP_per_capita_growth,heritage_Fiscal.Health,-18,-3.4140328332224805,1.641842701732505,-6.63204452861819,-0.19602113782677089,FALSE,pre_treatment
GDP_per_capita_growth,heritage_Fiscal.Health,-17,-0.9619299062081896,1.8634565207813316,-4.614304686939599,2.6904448745232203,TRUE,pre_treatment
GDP_per_capita_growth,heritage_Fiscal.Health,-16,1.6121996893515276,4.5043834699908,-7.21639191183044,10.440791290533495,TRUE,pre_treatment
GDP_per_capita_growth,heritage_Fiscal.Health,-15,-1.925232674520396,2.2376633109323634,-6.311052763947829,2.460587414907036,TRUE,pre_treatment
GDP_per_capita_growth,heritage_Fiscal.Health,-14,0.8849823321967655,1.6339318296768433,-2.317524053969847,4.087488718363378,TRUE,pre_treatment
GDP_per_capita_growth,heritage_Fiscal.Health,-13,0.5631986663725451,0.9494962018292892,-1.2978138892128617,2.4242112219579517,TRUE,pre_treatment
GDP_per_capita_growth,heritage_Fiscal.Health,-12,1.426033205117508,0.7965754685313742,-0.1352547132039854,2.9873211234390014,TRUE,pre_treatment
GDP_per_capita_growth,heritage_Fiscal.Health,-11,-0.40787356548247744,0.9173544693070445,-2.2058883253242847,1.3901411943593296,TRUE,pre_treatment
GDP_per_capita_growth,heritage_Fiscal.Health,-10,-0.9527196488412639,1.0377998298669013,-2.9868073153803905,1.0813680176978626,TRUE,pre_treatment
GDP_per_capita_growth,heritage_Fiscal.Health,-9,0.5781903779665242,1.2258330714464158,-1.824442442068451,2.980823198001499,TRUE,pre_treatment
GDP_per_capita_growth,heritage_Fiscal.Health,-8,0.33698054304520936,1.0998322990516463,-1.8186907630960172,2.492651849186436,TRUE,pre_treatment
GDP_per_capita_growth,heritage_Fiscal.Health,-7,-0.6331682547879228,1.1961946360706626,-2.977709741486421,1.7113732319105757,TRUE,pre_treatment
GDP_per_capita_growth,heritage_Fiscal.Health,-6,-1.1062540605212678,0.5844948071098344,-2.251863882456543,0.03935576141400743,TRUE,pre_treatment
